time 	 inner iter. 	  errorU 	  errorpsi 	  errorj 	  error 
473755.36	 3	 2.871301003e-06 	 1.709116072e-09 	 0.004261885157 	 2.871301003e-06
473762.16	 3	 2.87078709e-06 	 1.711276764e-09 	 0.004267091374 	 2.87078709e-06
473768.94	 3	 2.855684451e-06 	 1.711826952e-09 	 0.0042671741 	 2.855684451e-06
473775.73	 3	 2.845794653e-06 	 1.714648218e-09 	 0.004278058498 	 2.845794653e-06
473782.51	 3	 2.834797931e-06 	 1.715968192e-09 	 0.004280433948 	 2.834797931e-06
473789.28	 3	 2.832508289e-06 	 1.717547493e-09 	 0.004282767382 	 2.832508289e-06
473796.06	 3	 2.839953414e-06 	 1.721352277e-09 	 0.00428904439 	 2.839953414e-06
473802.82	 3	 2.841116793e-06 	 1.723896883e-09 	 0.004288703887 	 2.841116793e-06
473809.59	 3	 2.842175383e-06 	 1.729231839e-09 	 0.004292242489 	 2.842175383e-06
473816.35	 3	 2.847109944e-06 	 1.732842345e-09 	 0.004289687334 	 2.847109944e-06
473823.1	 3	 2.827185894e-06 	 1.737172445e-09 	 0.004284023121 	 2.827185894e-06
473829.85	 3	 2.819697892e-06 	 1.743632645e-09 	 0.004284336184 	 2.819697892e-06
473836.59	 3	 2.819570081e-06 	 1.748750706e-09 	 0.004277190132 	 2.819570081e-06
473843.33	 3	 2.815052947e-06 	 1.756176818e-09 	 0.004285814985 	 2.815052947e-06
473850.07	 3	 2.807121123e-06 	 1.762174346e-09 	 0.004288233444 	 2.807121123e-06
473856.81	 3	 2.800520932e-06 	 1.770597166e-09 	 0.004295174895 	 2.800520932e-06
473863.54	 3	 2.78907593e-06 	 1.777900326e-09 	 0.004296728776 	 2.78907593e-06
473870.26	 3	 2.780325575e-06 	 1.788139391e-09 	 0.004301471876 	 2.780325575e-06
473876.98	 3	 2.781851029e-06 	 1.796969944e-09 	 0.004299094698 	 2.781851029e-06
473883.7	 3	 2.784548685e-06 	 1.806300283e-09 	 0.004301442813 	 2.784548685e-06
473890.41	 3	 2.787272666e-06 	 1.818188775e-09 	 0.004311259498 	 2.787272666e-06
473897.12	 3	 2.783845726e-06 	 1.82872379e-09 	 0.004314005691 	 2.783845726e-06
473903.83	 3	 2.782539593e-06 	 1.841752573e-09 	 0.004319224837 	 2.782539593e-06
473910.52	 3	 2.771285202e-06 	 1.853342848e-09 	 0.004319594441 	 2.771285202e-06
473917.22	 3	 2.766386904e-06 	 1.867764898e-09 	 0.004323128536 	 2.766386904e-06
473923.92	 3	 2.769275935e-06 	 1.881468864e-09 	 0.004320161683 	 2.769275935e-06
473930.61	 3	 2.772729069e-06 	 1.897836537e-09 	 0.004319384396 	 2.772729069e-06
473937.29	 3	 2.756611755e-06 	 1.91268806e-09 	 0.004324272599 	 2.756611755e-06
473943.96	 3	 2.741144754e-06 	 1.925912654e-09 	 0.004324661711 	 2.741144754e-06
473950.62	 3	 2.731761539e-06 	 1.941962507e-09 	 0.004329057208 	 2.731761539e-06
473957.28	 3	 2.723182198e-06 	 1.958517589e-09 	 0.004332557784 	 2.723182198e-06
473963.92	 3	 2.717000362e-06 	 1.97338497e-09 	 0.004329944312 	 2.717000362e-06
473970.55	 3	 2.718494247e-06 	 1.991044602e-09 	 0.004330208515 	 2.718494247e-06
473977.18	 3	 2.722293036e-06 	 2.010055709e-09 	 0.004329254374 	 2.722293036e-06
473983.79	 3	 2.722364537e-06 	 2.027485967e-09 	 0.004325245898 	 2.722364537e-06
473990.39	 3	 2.717396238e-06 	 2.047704398e-09 	 0.004324928819 	 2.717396238e-06
473996.99	 3	 2.714942553e-06 	 2.068387199e-09 	 0.004328938483 	 2.714942553e-06
474003.57	 3	 2.707823683e-06 	 2.087230353e-09 	 0.004328025356 	 2.707823683e-06
474010.15	 3	 2.710310653e-06 	 2.10891826e-09 	 0.004328703771 	 2.710310653e-06
474016.71	 3	 2.711945864e-06 	 2.131054598e-09 	 0.004330016412 	 2.711945864e-06
474023.28	 3	 2.717318976e-06 	 2.153628526e-09 	 0.004328466556 	 2.717318976e-06
474029.82	 3	 2.7186198e-06 	 2.174895457e-09 	 0.004324668641 	 2.7186198e-06
474036.36	 3	 2.720300748e-06 	 2.199355064e-09 	 0.004333967317 	 2.720300748e-06
474042.89	 3	 2.721086786e-06 	 2.224206533e-09 	 0.004339999674 	 2.721086786e-06
474049.42	 3	 2.717626528e-06 	 2.249380878e-09 	 0.004345243891 	 2.717626528e-06
474055.93	 3	 2.710865601e-06 	 2.272489261e-09 	 0.004344640042 	 2.710865601e-06
474062.43	 3	 2.70697353e-06 	 2.29839923e-09 	 0.004348124818 	 2.70697353e-06
474068.93	 3	 2.70891098e-06 	 2.324558298e-09 	 0.004349329296 	 2.70891098e-06
474075.42	 3	 2.712812348e-06 	 2.351245735e-09 	 0.004348841673 	 2.712812348e-06
474081.9	 3	 2.709646473e-06 	 2.37898481e-09 	 0.004347834332 	 2.709646473e-06
474088.37	 3	 2.706427633e-06 	 2.406910087e-09 	 0.00434483956 	 2.706427633e-06
474094.84	 3	 2.707651009e-06 	 2.435115773e-09 	 0.0043483201 	 2.707651009e-06
474101.3	 3	 2.710309715e-06 	 2.460747375e-09 	 0.004348000974 	 2.710309715e-06
474107.74	 3	 2.714732812e-06 	 2.48918584e-09 	 0.004352216342 	 2.714732812e-06
474114.18	 3	 2.706913807e-06 	 2.517744251e-09 	 0.00435185593 	 2.706913807e-06
474120.61	 3	 2.716676292e-06 	 2.546382779e-09 	 0.004352409094 	 2.716676292e-06
474127.04	 3	 2.720709407e-06 	 2.575216049e-09 	 0.00435920784 	 2.720709407e-06
474133.46	 3	 2.722380424e-06 	 2.604762487e-09 	 0.004367854353 	 2.722380424e-06
474139.87	 3	 2.716281927e-06 	 2.634529163e-09 	 0.004375952526 	 2.716281927e-06
474146.27	 3	 2.711696092e-06 	 2.664329061e-09 	 0.004381455706 	 2.711696092e-06
474152.67	 3	 2.706155145e-06 	 2.694027528e-09 	 0.004386192376 	 2.706155145e-06
474159.06	 3	 2.701306335e-06 	 2.723633299e-09 	 0.004389085529 	 2.701306335e-06
474165.45	 3	 2.70913726e-06 	 2.756220966e-09 	 0.004396109723 	 2.70913726e-06
474171.84	 3	 2.706408179e-06 	 2.785650049e-09 	 0.004397215031 	 2.706408179e-06
474178.21	 3	 2.703490091e-06 	 2.814907573e-09 	 0.004395670256 	 2.703490091e-06
474184.58	 3	 2.709887237e-06 	 2.844901587e-09 	 0.004393278946 	 2.709887237e-06
474190.94	 3	 2.715154905e-06 	 2.874745595e-09 	 0.004388921121 	 2.715154905e-06
474197.3	 3	 2.719802223e-06 	 2.904301923e-09 	 0.004391814853 	 2.719802223e-06
474203.65	 3	 2.719295569e-06 	 2.933567971e-09 	 0.004395275556 	 2.719295569e-06
474210	 3	 2.7196663e-06 	 2.965853687e-09 	 0.004402017682 	 2.7196663e-06
474216.34	 3	 2.72653074e-06 	 2.994614617e-09 	 0.004401757631 	 2.72653074e-06
474222.67	 3	 2.728886792e-06 	 3.023011895e-09 	 0.004411020521 	 2.728886792e-06
474229.01	 3	 2.725220845e-06 	 3.054484473e-09 	 0.004424810947 	 2.725220845e-06
474235.34	 3	 2.720502123e-06 	 3.083076411e-09 	 0.004432822215 	 2.720502123e-06
474241.66	 3	 2.714673681e-06 	 3.111204211e-09 	 0.004440271945 	 2.714673681e-06
474247.98	 3	 2.710237007e-06 	 3.142348716e-09 	 0.004448296507 	 2.710237007e-06
474254.29	 3	 2.707198445e-06 	 3.169518823e-09 	 0.004450116338 	 2.707198445e-06
474260.6	 3	 2.707536886e-06 	 3.196193292e-09 	 0.004452526171 	 2.707536886e-06
474266.91	 3	 2.716380312e-06 	 3.225941827e-09 	 0.004456077353 	 2.716380312e-06
474273.21	 3	 2.71867685e-06 	 3.251599059e-09 	 0.004454960322 	 2.71867685e-06
474279.51	 3	 2.727961817e-06 	 3.280393559e-09 	 0.004457121509 	 2.727961817e-06
474285.8	 3	 2.730633358e-06 	 3.30561174e-09 	 0.004451878076 	 2.730633358e-06
474292.09	 3	 2.735185939e-06 	 3.334271102e-09 	 0.004448377901 	 2.735185939e-06
474298.38	 3	 2.730962555e-06 	 3.358742629e-09 	 0.004451512289 	 2.730962555e-06
474304.67	 3	 2.73810848e-06 	 3.386336489e-09 	 0.004458583047 	 2.73810848e-06
474310.95	 3	 2.745705729e-06 	 3.413333268e-09 	 0.004463460929 	 2.745705729e-06
474317.23	 3	 2.740062338e-06 	 3.435965258e-09 	 0.004470523705 	 2.740062338e-06
474323.51	 3	 2.737821576e-06 	 3.461834391e-09 	 0.00448382826 	 2.737821576e-06
474329.79	 3	 2.7347388e-06 	 3.487093341e-09 	 0.004496685376 	 2.7347388e-06
474336.06	 3	 2.730095403e-06 	 3.508174043e-09 	 0.004501351285 	 2.730095403e-06
474342.33	 3	 2.735269238e-06 	 3.533082105e-09 	 0.004510409722 	 2.735269238e-06
474348.61	 3	 2.736273429e-06 	 3.557432982e-09 	 0.004517255193 	 2.736273429e-06
474354.88	 3	 2.744184304e-06 	 3.581191253e-09 	 0.004522501151 	 2.744184304e-06
474361.14	 3	 2.746745726e-06 	 3.600369543e-09 	 0.004521065408 	 2.746745726e-06
474367.41	 3	 2.750511433e-06 	 3.622972522e-09 	 0.004523886647 	 2.750511433e-06
474373.68	 3	 2.752282599e-06 	 3.644963826e-09 	 0.004524433041 	 2.752282599e-06
474379.94	 3	 2.7586889e-06 	 3.666330793e-09 	 0.004523244399 	 2.7586889e-06
474386.2	 3	 2.757829985e-06 	 3.683761059e-09 	 0.004514968603 	 2.757829985e-06
474392.46	 3	 2.749454351e-06 	 3.704854198e-09 	 0.004509375859 	 2.749454351e-06
474398.72	 3	 2.763688335e-06 	 3.72530982e-09 	 0.004514073686 	 2.763688335e-06
474404.97	 3	 2.765473722e-06 	 3.745247727e-09 	 0.004520432928 	 2.765473722e-06
474411.23	 3	 2.763721155e-06 	 3.764583315e-09 	 0.004532992481 	 2.763721155e-06
474417.48	 3	 2.757811397e-06 	 3.779026128e-09 	 0.004540071152 	 2.757811397e-06
474423.74	 3	 2.763286109e-06 	 3.797197267e-09 	 0.004551089927 	 2.763286109e-06
474429.99	 3	 2.768071517e-06 	 3.815462779e-09 	 0.004560307691 	 2.768071517e-06
474436.23	 3	 2.759054087e-06 	 3.829157434e-09 	 0.004562835439 	 2.759054087e-06
474442.48	 3	 2.770037768e-06 	 3.846584572e-09 	 0.004569215348 	 2.770037768e-06
474448.72	 3	 2.778010748e-06 	 3.863404393e-09 	 0.004574344277 	 2.778010748e-06
474454.96	 3	 2.774928766e-06 	 3.875476458e-09 	 0.004571545971 	 2.774928766e-06
474461.2	 3	 2.771482483e-06 	 3.891220525e-09 	 0.004573394659 	 2.771482483e-06
474467.43	 3	 2.775409968e-06 	 3.907285817e-09 	 0.004572409242 	 2.775409968e-06
474473.67	 3	 2.779996968e-06 	 3.923162921e-09 	 0.004570306646 	 2.779996968e-06
474479.9	 3	 2.779687242e-06 	 3.934089122e-09 	 0.004560593518 	 2.779687242e-06
474486.13	 3	 2.77513326e-06 	 3.948984953e-09 	 0.004555636166 	 2.77513326e-06
474492.35	 3	 2.775841433e-06 	 3.958921595e-09 	 0.00455229617 	 2.775841433e-06
474498.58	 3	 2.7796381e-06 	 3.972872886e-09 	 0.004554747794 	 2.7796381e-06
474504.79	 3	 2.774174178e-06 	 3.982562051e-09 	 0.004555702409 	 2.774174178e-06
474511	 3	 2.780444949e-06 	 3.992125384e-09 	 0.004561994751 	 2.780444949e-06
474517.21	 3	 2.784725049e-06 	 4.00578427e-09 	 0.004572913767 	 2.784725049e-06
474523.41	 3	 2.782965285e-06 	 4.014457683e-09 	 0.004574791536 	 2.782965285e-06
474529.62	 3	 2.785267419e-06 	 4.027197124e-09 	 0.004582784065 	 2.785267419e-06
474535.82	 3	 2.790640136e-06 	 4.039589342e-09 	 0.004588529686 	 2.790640136e-06
474542.01	 3	 2.790583817e-06 	 4.04715184e-09 	 0.004587191627 	 2.790583817e-06
474548.21	 3	 2.786695491e-06 	 4.059765048e-09 	 0.004590364404 	 2.786695491e-06
474554.4	 3	 2.779375413e-06 	 4.067310314e-09 	 0.004585148302 	 2.779375413e-06
474560.59	 3	 2.783071279e-06 	 4.079058501e-09 	 0.004584126611 	 2.783071279e-06
474566.77	 3	 2.787296084e-06 	 4.090410175e-09 	 0.00458169045 	 2.787296084e-06
474572.96	 3	 2.789895628e-06 	 4.101340384e-09 	 0.004578525109 	 2.789895628e-06
474579.14	 3	 2.781235465e-06 	 4.107150284e-09 	 0.00456791596 	 2.781235465e-06
474585.32	 3	 2.783568797e-06 	 4.117403626e-09 	 0.004572095657 	 2.783568797e-06
474591.5	 3	 2.784896645e-06 	 4.123341149e-09 	 0.004568126003 	 2.784896645e-06
474597.67	 3	 2.793243486e-06 	 4.133620835e-09 	 0.004567396757 	 2.793243486e-06
474603.84	 3	 2.796433016e-06 	 4.138734739e-09 	 0.004564678744 	 2.796433016e-06
474610.01	 3	 2.799968311e-06 	 4.148086083e-09 	 0.004574385942 	 2.799968311e-06
474616.17	 3	 2.788684666e-06 	 4.152253819e-09 	 0.004577332062 	 2.788684666e-06
474622.33	 3	 2.799343268e-06 	 4.160741673e-09 	 0.004585382856 	 2.799343268e-06
474628.49	 3	 2.802119939e-06 	 4.168746528e-09 	 0.004590390664 	 2.802119939e-06
474634.64	 3	 2.796446074e-06 	 4.172298019e-09 	 0.004588436161 	 2.796446074e-06
474640.79	 3	 2.79297434e-06 	 4.180457994e-09 	 0.004589429446 	 2.79297434e-06
474646.94	 3	 2.78408877e-06 	 4.183170922e-09 	 0.004587139456 	 2.78408877e-06
474653.08	 3	 2.788257656e-06 	 4.190234249e-09 	 0.004585003919 	 2.788257656e-06
474659.23	 3	 2.793737004e-06 	 4.196831121e-09 	 0.004580935878 	 2.793737004e-06
474665.37	 3	 2.787032141e-06 	 4.198012249e-09 	 0.004571212495 	 2.787032141e-06
474671.51	 3	 2.785401059e-06 	 4.203623337e-09 	 0.004570845643 	 2.785401059e-06
474677.65	 3	 2.791058894e-06 	 4.209503878e-09 	 0.004574792083 	 2.791058894e-06
474683.78	 3	 2.796689528e-06 	 4.209998137e-09 	 0.004569374271 	 2.796689528e-06
474689.91	 3	 2.804179541e-06 	 4.214641056e-09 	 0.00456910336 	 2.804179541e-06
474696.04	 3	 2.809129372e-06 	 4.219113588e-09 	 0.004564749076 	 2.809129372e-06
474702.17	 3	 2.807123576e-06 	 4.217654767e-09 	 0.004560175823 	 2.807123576e-06
474708.29	 3	 2.808326027e-06 	 4.220507015e-09 	 0.004568514035 	 2.808326027e-06
474714.42	 3	 2.808289337e-06 	 4.223061559e-09 	 0.004574095841 	 2.808289337e-06
474720.54	 3	 2.807884151e-06 	 4.224879881e-09 	 0.004580042614 	 2.807884151e-06
474726.66	 3	 2.801309613e-06 	 4.221600925e-09 	 0.004577684609 	 2.801309613e-06
474732.78	 3	 2.796289066e-06 	 4.222919039e-09 	 0.004579353396 	 2.796289066e-06
474738.89	 3	 2.788311688e-06 	 4.223538468e-09 	 0.004579642626 	 2.788311688e-06
474745.01	 3	 2.794060598e-06 	 4.223631069e-09 	 0.004579797846 	 2.794060598e-06
474751.13	 3	 2.795854238e-06 	 4.223010722e-09 	 0.004575020621 	 2.795854238e-06
474757.25	 3	 2.800453751e-06 	 4.221688568e-09 	 0.004568430866 	 2.800453751e-06
474763.36	 3	 2.79583067e-06 	 4.21478305e-09 	 0.004565578478 	 2.79583067e-06
474769.47	 3	 2.804025719e-06 	 4.212457021e-09 	 0.004567041064 	 2.804025719e-06
474775.58	 3	 2.812909451e-06 	 4.209735262e-09 	 0.00456692072 	 2.812909451e-06
474781.69	 3	 2.818742463e-06 	 4.20634412e-09 	 0.004565158077 	 2.818742463e-06
474787.8	 3	 2.822167169e-06 	 4.20220085e-09 	 0.004561763434 	 2.822167169e-06
474793.91	 3	 2.817561804e-06 	 4.19728632e-09 	 0.004556049899 	 2.817561804e-06
474800.02	 3	 2.819767388e-06 	 4.191849463e-09 	 0.004553144144 	 2.819767388e-06
474806.13	 3	 2.822147113e-06 	 4.185681212e-09 	 0.004557805995 	 2.822147113e-06
474812.24	 3	 2.818136706e-06 	 4.178759818e-09 	 0.00456341933 	 2.818136706e-06
474818.35	 3	 2.812660149e-06 	 4.171178319e-09 	 0.00456712012 	 2.812660149e-06
474824.46	 3	 2.812109047e-06 	 4.162871042e-09 	 0.004568334991 	 2.812109047e-06
474830.58	 3	 2.817069969e-06 	 4.158843613e-09 	 0.004571407708 	 2.817069969e-06
474836.7	 3	 2.81869035e-06 	 4.149585815e-09 	 0.004570404333 	 2.81869035e-06
474842.81	 3	 2.82682907e-06 	 4.139612326e-09 	 0.004567027502 	 2.82682907e-06
474848.93	 3	 2.822631824e-06 	 4.128953379e-09 	 0.004561452021 	 2.822631824e-06
474855.05	 3	 2.818499702e-06 	 4.117712212e-09 	 0.004562781363 	 2.818499702e-06
474861.17	 3	 2.828312852e-06 	 4.105656373e-09 	 0.004562372293 	 2.828312852e-06
474867.29	 3	 2.839043214e-06 	 4.098079555e-09 	 0.004567854519 	 2.839043214e-06
474873.42	 3	 2.843881354e-06 	 4.0847819e-09 	 0.004564731586 	 2.843881354e-06
474879.54	 3	 2.845467629e-06 	 4.071117377e-09 	 0.004559920582 	 2.845467629e-06
474885.67	 3	 2.836808837e-06 	 4.056615703e-09 	 0.004553354896 	 2.836808837e-06
474891.8	 3	 2.847476951e-06 	 4.046549947e-09 	 0.004551684285 	 2.847476951e-06
474897.93	 3	 2.844684078e-06 	 4.031320756e-09 	 0.004545519049 	 2.844684078e-06
474904.06	 3	 2.838662711e-06 	 4.015481098e-09 	 0.004550167553 	 2.838662711e-06
474910.2	 3	 2.844534658e-06 	 4.003964124e-09 	 0.004558511094 	 2.844534658e-06
474916.34	 3	 2.848799706e-06 	 3.987051645e-09 	 0.004559062307 	 2.848799706e-06
474922.49	 3	 2.847597856e-06 	 3.974410439e-09 	 0.004560461682 	 2.847597856e-06
474928.64	 3	 2.855302065e-06 	 3.956574894e-09 	 0.004558948395 	 2.855302065e-06
474934.78	 3	 2.854824823e-06 	 3.938244602e-09 	 0.004554636318 	 2.854824823e-06
474940.94	 3	 2.854149122e-06 	 3.924157813e-09 	 0.004558863976 	 2.854149122e-06
474947.09	 3	 2.851381324e-06 	 3.904843412e-09 	 0.004559764833 	 2.851381324e-06
474953.26	 3	 2.865064385e-06 	 3.889843795e-09 	 0.004564035386 	 2.865064385e-06
474959.42	 3	 2.871145098e-06 	 3.869548214e-09 	 0.004561730834 	 2.871145098e-06
474965.59	 3	 2.877071911e-06 	 3.853570502e-09 	 0.004562246489 	 2.877071911e-06
474971.76	 3	 2.868505823e-06 	 3.832382626e-09 	 0.004556549595 	 2.868505823e-06
474977.93	 3	 2.87715104e-06 	 3.815489067e-09 	 0.004553543455 	 2.87715104e-06
474984.12	 3	 2.880041936e-06 	 3.798179044e-09 	 0.004549964088 	 2.880041936e-06
474990.3	 3	 2.873656604e-06 	 3.775785842e-09 	 0.004537696764 	 2.873656604e-06
474996.5	 3	 2.884525461e-06 	 3.757535113e-09 	 0.004545065753 	 2.884525461e-06
475002.7	 3	 2.891561912e-06 	 3.739045055e-09 	 0.004550022895 	 2.891561912e-06
475008.9	 4	 2.889466648e-06 	 3.71304582e-09 	 0.004555585099 	 2.889466648e-06
475015.1	 4	 2.8965842e-06 	 3.696044457e-09 	 0.004552849091 	 2.8965842e-06
475021.32	 4	 2.899830826e-06 	 3.676243426e-09 	 0.004554071968 	 2.899830826e-06
475027.54	 4	 2.893991715e-06 	 3.651569199e-09 	 0.004550001708 	 2.893991715e-06
475033.76	 4	 2.891153484e-06 	 3.630996844e-09 	 0.004557824668 	 2.891153484e-06
475039.99	 4	 2.898943915e-06 	 3.609885167e-09 	 0.004563512954 	 2.898943915e-06
475046.23	 4	 2.916513415e-06 	 3.588652837e-09 	 0.004566652269 	 2.916513415e-06
475052.47	 4	 2.915804675e-06 	 3.562531002e-09 	 0.004563597777 	 2.915804675e-06
475058.71	 4	 2.918456244e-06 	 3.540508098e-09 	 0.004562657759 	 2.918456244e-06
475064.97	 4	 2.919632828e-06 	 3.518079978e-09 	 0.004560931342 	 2.919632828e-06
475071.23	 4	 2.922303995e-06 	 3.495335126e-09 	 0.004557072586 	 2.922303995e-06
475077.5	 4	 2.925180955e-06 	 3.472359089e-09 	 0.004550764056 	 2.925180955e-06
475083.77	 4	 2.931940069e-06 	 3.444664201e-09 	 0.004537490184 	 2.931940069e-06
475090.05	 4	 2.940216225e-06 	 3.42096313e-09 	 0.004538314791 	 2.940216225e-06
475096.34	 4	 2.936857666e-06 	 3.396888449e-09 	 0.004544361686 	 2.936857666e-06
475102.63	 4	 2.946387084e-06 	 3.372579245e-09 	 0.004548785307 	 2.946387084e-06
475108.94	 4	 2.947064999e-06 	 3.348101668e-09 	 0.004551258891 	 2.947064999e-06
475115.25	 4	 2.943116767e-06 	 3.323255093e-09 	 0.004553516793 	 2.943116767e-06
475121.57	 4	 2.939304202e-06 	 3.29799397e-09 	 0.004560933155 	 2.939304202e-06
475127.89	 4	 2.947678562e-06 	 3.272532779e-09 	 0.004568039317 	 2.947678562e-06
475134.23	 4	 2.959924332e-06 	 3.246778873e-09 	 0.004572562487 	 2.959924332e-06
475140.57	 4	 2.96690579e-06 	 3.220746508e-09 	 0.004575787504 	 2.96690579e-06
475146.93	 4	 2.96919677e-06 	 3.194609618e-09 	 0.004575079078 	 2.96919677e-06
475153.29	 4	 2.968467402e-06 	 3.168138486e-09 	 0.004573880451 	 2.968467402e-06
475159.66	 4	 2.972307184e-06 	 3.141470922e-09 	 0.00457056598 	 2.972307184e-06
475166.03	 4	 2.983296294e-06 	 3.114327915e-09 	 0.004565203847 	 2.983296294e-06
475172.42	 4	 2.994854222e-06 	 3.086993294e-09 	 0.004557518924 	 2.994854222e-06
475178.81	 4	 2.992071971e-06 	 3.059461924e-09 	 0.004547454052 	 2.992071971e-06
475185.22	 4	 3.000225298e-06 	 3.032006695e-09 	 0.004547495746 	 3.000225298e-06
475191.63	 4	 3.003631094e-06 	 3.004001338e-09 	 0.004554319428 	 3.003631094e-06
475198.05	 4	 3.000923982e-06 	 2.975842083e-09 	 0.004558077244 	 3.000923982e-06
475204.48	 4	 3.000037354e-06 	 2.951337798e-09 	 0.004568466071 	 3.000037354e-06
475210.93	 4	 2.995527772e-06 	 2.922587011e-09 	 0.004577431911 	 2.995527772e-06
475217.38	 4	 3.006657329e-06 	 2.893399795e-09 	 0.004584664229 	 3.006657329e-06
475223.85	 4	 3.017372492e-06 	 2.864475611e-09 	 0.004589719696 	 3.017372492e-06
475230.32	 4	 3.024213983e-06 	 2.835127948e-09 	 0.004592823802 	 3.024213983e-06
475236.81	 4	 3.02733994e-06 	 2.809190277e-09 	 0.004601782444 	 3.02733994e-06
475243.31	 4	 3.031276608e-06 	 2.779261721e-09 	 0.004598741284 	 3.031276608e-06
475249.81	 4	 3.042363817e-06 	 2.749203944e-09 	 0.004595027475 	 3.042363817e-06
475256.33	 4	 3.053056344e-06 	 2.719092141e-09 	 0.004589542376 	 3.053056344e-06
475262.85	 4	 3.057601503e-06 	 2.688836964e-09 	 0.004581732961 	 3.057601503e-06
475269.4	 4	 3.060745181e-06 	 2.662190232e-09 	 0.004578927008 	 3.060745181e-06
475275.95	 4	 3.067888692e-06 	 2.631621259e-09 	 0.004571147682 	 3.067888692e-06
475282.51	 4	 3.067290225e-06 	 2.601578509e-09 	 0.004574276731 	 3.067290225e-06
475289.09	 4	 3.065984911e-06 	 2.572914051e-09 	 0.004584465807 	 3.065984911e-06
475295.68	 4	 3.060143689e-06 	 2.541612819e-09 	 0.004595078711 	 3.060143689e-06
475302.28	 4	 3.063030064e-06 	 2.510213721e-09 	 0.004604442823 	 3.063030064e-06
475308.89	 4	 3.078990635e-06 	 2.482335895e-09 	 0.004618266857 	 3.078990635e-06
475315.52	 4	 3.08866758e-06 	 2.450018315e-09 	 0.004624639721 	 3.08866758e-06
475322.15	 4	 3.092664668e-06 	 2.417771528e-09 	 0.0046271199 	 3.092664668e-06
475328.81	 4	 3.094499696e-06 	 2.388307031e-09 	 0.004635652429 	 3.094499696e-06
475335.47	 4	 3.11046756e-06 	 2.356044859e-09 	 0.004632685109 	 3.11046756e-06
475342.15	 4	 3.125305153e-06 	 2.326372995e-09 	 0.004635464511 	 3.125305153e-06
475348.85	 4	 3.131076679e-06 	 2.293497951e-09 	 0.004629018188 	 3.131076679e-06
475355.55	 4	 3.128923038e-06 	 2.260470472e-09 	 0.004620170221 	 3.128923038e-06
475362.27	 4	 3.140521522e-06 	 2.230309648e-09 	 0.004619116589 	 3.140521522e-06
475369	 4	 3.138998749e-06 	 2.197098961e-09 	 0.004613851418 	 3.138998749e-06
475375.75	 4	 3.137947724e-06 	 2.166334014e-09 	 0.004616271654 	 3.137947724e-06
475382.51	 4	 3.132352182e-06 	 2.130259134e-09 	 0.004625953215 	 3.132352182e-06
475389.29	 4	 3.142675863e-06 	 2.098169919e-09 	 0.004644753161 	 3.142675863e-06
475396.08	 4	 3.148273919e-06 	 2.070994136e-09 	 0.004657669429 	 3.148273919e-06
475402.89	 4	 3.162659603e-06 	 2.038305236e-09 	 0.004670476351 	 3.162659603e-06
475409.71	 4	 3.16863474e-06 	 2.003148304e-09 	 0.004675631092 	 3.16863474e-06
